Time,Condition,Age,Cluster,connect_overtime_LA_EEG_Pilot02_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot03_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot04_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot05_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot06_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot07_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot08_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot09_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot10_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot11_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot12_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot13_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot15_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot17_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot18_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot20_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot21_CTS_MTH_chanpair_9m.mat
1190,Cane,9m,Parietal,30.5016847655209,19.7871222760611,20.4649079205718,20.0924399749383,16.0044724403444,22.2373154997723,15.9605774937926,17.5195865571515,24.2420463712446,17.804404967322,18.2139491655322,21.0412910637175,7.19508213665802,15.3201467854576,29.1677379340781,15.1993288280718,17.1493534461362
1192,Cane,9m,Parietal,30.6689664247386,19.8313773939566,20.404881975986,20.1169702976522,16.0549674256487,22.131313627737,15.8454418518682,17.4926973190339,24.2586407150248,17.7434795694446,18.2860338010874,21.0190620847984,7.2299126934891,15.3298818316572,29.2384654684909,15.2545282125626,17.0852386463756
1194,Cane,9m,Parietal,30.8338870787285,19.8768847809428,20.3490590605,20.1422369359778,16.1061441673152,22.0240859927548,15.7320229553687,17.4663998807664,24.274074617676,17.6796184362225,18.3546319176342,20.9961515478814,7.26415147741133,15.341442248077,29.3135482885132,15.3132400795835,17.020724162965
1196,Cane,9m,Parietal,30.9963875561647,19.9233657008586,20.2967512892205,20.1670547751264,16.1608338805678,21.9157813396186,15.620284519724,17.4407872989328,24.2887970926309,17.6129339847575,18.4195184115,20.9724474019252,7.29757788771426,15.3547721674771,29.391753351314,15.3747642666221,16.956547195638
1198,Cane,9m,Parietal,31.1558792536249,19.9707071181117,20.2499517879674,20.1912406005452,16.2175083193048,21.8065576630747,15.5103243629935,17.4161463683349,24.3021258520632,17.5436020434305,18.4804177708455,20.9478954840193,7.32988261804871,15.3699780079151,29.4727312702229,15.4384053256996,16.8936007886358
1200,Cane,9m,Parietal,31.3122696976262,20.0189720218102,20.206960665598,20.2149686168537,16.2751754009848,21.6969516052123,15.4023975028225,17.3926965473775,24.3136223169152,17.4718625869836,18.536972481127,20.9226468555217,7.36090781252226,15.387747298037,29.556480284327,15.5035289546694,16.8334024374788
1202,Cane,9m,Parietal,31.465140644347,20.0682624311614,20.167089222973,20.2383163618356,16.3340082568678,21.5877972962559,15.2969820688175,17.3701186911303,24.3230357223849,17.3979935153647,18.588855674247,20.896932170659,7.39059355743142,15.4103862156913,29.6437079145569,15.5695896514738,16.7768972441989
1204,Cane,9m,Parietal,31.613244043921,20.1185413856906,20.1302421641266,20.2615688001955,16.3941722926728,21.4794172107348,15.1949870174153,17.3480513507093,24.330293130379,17.322257665937,18.6358319395907,20.8705588613893,7.41894423643023,15.4386216893509,29.7342743190991,15.6362734736718,16.7229950092529
1206,Cane,9m,Parietal,31.7561363572227,20.1697434674997,20.0974532049733,20.2850449790594,16.4558408096906,21.3714080698906,15.0972355115778,17.3263425609078,24.3350720718793,17.2448885256975,18.6777451722749,20.8433241807163,7.4460625923296,15.4714998495558,29.8280281256999,15.7039968373234,16.6718128927247
1208,Cane,9m,Parietal,31.893597005539,20.2214957925977,20.0671889188046,20.3083135392338,16.5192284711857,21.263600051062,15.0032668151103,17.3049592899363,24.3371502481907,17.166147783847,18.7145086400387,20.815117451346,7.47223223407898,15.5086976572643,29.9247141299117,15.7733829880902,16.6243148807119
